"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"15","10345442","Hs6st1","50785","heparan sulfate 6-O-sulfotransferase 1",0.44696052909198,10.4880750868424,4.81484155819314,0.000604961395418454,0.00106344962997875,-1.14621754915479
"16","10345445","Arid5a","214855","AT rich interactive domain 5A (MRF1-like)",-0.53312532859881,9.6618152274838,-5.45216714342275,0.000230462097051491,0.000476801933361728,-0.126565638087973
"17","10345482","Cnnm4","94220","cyclin M4",-1.74232589587292,9.09713119539022,-23.3023017967284,1.98695252514784e-10,2.9658188426839e-08,14.6229206065455
"18","10345656","Nms","433292","neuromedin S",0.245976591709066,6.92799002327549,2.67647553915025,0.0222268010151102,0.0272268923851519,-4.85616039242232
"19","10345675","Npas2","18143","neuronal PAS domain protein 2",0.698148564900732,8.70815472801365,2.08969313895828,0.0616856969696768,0.071588134489163,-5.84670302299976
"20","10345715","Map4k4","26921","mitogen-activated protein kinase kinase kinase kinase 4",-0.887669946044745,11.5252919894335,-10.6332458079373,5.64104043844182e-07,4.67019253264148e-06,6.29051376777041
"21","10345777","Il1rl2","107527","interleukin 1 receptor-like 2",-0.817917095241802,5.9124273066253,-4.92567364836816,0.000509371676345569,0.000922577179676575,-0.96497988602259
"22","10345824","Il18rap","16174","interleukin 18 receptor accessory protein",-1.35816528378815,6.90547588124765,-5.44465110309561,0.000233021462766913,0.000481116323654223,-0.138267682676941
"23","10345913","Nck2","17974","non-catalytic region of tyrosine kinase adaptor protein 2",-0.944822740883264,10.1008816334582,-9.94218782459837,1.08135067838992e-06,7.56059978629224e-06,5.59533516112755
"24","10345930","Tpp2","22019","tripeptidyl peptidase II",-0.442256652304657,11.1171767609076,-6.12981416303587,8.79553674623792e-05,0.000218810534250772,0.896408107798555
"25","10346000","Gulp1","70676","GULP, engulfment adaptor PTB domain containing 1",-0.589238539714731,4.85073395978247,-1.93697884608391,0.079921902594411,0.091807074618976,-6.0893954208359
"26","10346074","Wdr75","73674","WD repeat domain 75",-0.41118379435235,10.7133536605741,-4.69804212704818,0.000726539290995889,0.00124735686799869,-1.3389365945794
"27","10346164","Cavin2","20324","caveolae associated 2",1.7090458795889,7.26878989470679,8.38699286568035,5.41447203404462e-06,2.51332515377032e-05,3.87270282068882
"28","10346191","Stat1","20846","signal transducer and activator of transcription 1",0.879168483156052,11.1694516883247,5.96386696621259,0.000110702734514427,0.000262776603208942,0.651748116998039
"29","10346235","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",0.271585901642185,8.82506922133769,2.76092804236997,0.0191605188412202,0.0237459421536489,-4.70864846959957
"30","10346260","Osgepl1","72085","O-sialoglycoprotein endopeptidase-like 1",0.503427284516478,9.5184601425296,7.33615135253442,1.84001845157101e-05,6.33091094354093e-05,2.56491374420976
"31","10346298","Coq10b","67876","coenzyme Q10B",-0.292101305708009,10.305468333988,-4.04762447785746,0.00208449393246392,0.00314939169611623,-2.44194556629129
"32","10346321","Gm10561","628004","predicted gene 10561",-0.566210836049083,4.92931224396517,-4.41879306403211,0.00113437920071184,0.00183284764202884,-1.80659059249067
"33","10346330","Plcl1","227120","phospholipase C-like 1",-0.381384848346952,7.23604030711517,-4.85078565800499,0.000572032845030972,0.00101399465194977,-1.08726398011324
"34","10346348","Spats2l","67198","spermatogenesis associated, serine-rich 2-like",0.190449657972016,10.2426191186265,1.2125741099527,0.251699758193961,0.273821280350343,-7.09135751185914
"35","10346365","Sgo2a","68549","shugoshin 2A",0.428672069758283,8.04013491902947,3.89869593984738,0.00267393296280007,0.00390397289591783,-2.70070893059209
"36","10346374","Aox1","11761","aldehyde oxidase 1",0.322439333134463,10.854455805916,2.089822665561,0.0616720451432514,0.071588134489163,-5.84649380898563
"37","10346410","Aox3","71724","aldehyde oxidase 3",2.57179077907576,8.80290403222413,10.3193970537004,7.54654744219407e-07,5.83822077273398e-06,5.97969576867853
"38","10346562","Cflar","12633","CASP8 and FADD-like apoptosis regulator",-0.396285969847153,8.27167252355781,-2.32112564689362,0.041388335873076,0.0490646588544407,-5.46511806707942
"39","10346564","Casp8","12370","caspase 8",-0.507596825404899,12.3783811362179,-7.02351515596077,2.71229378206948e-05,8.56025556219067e-05,2.15051787016335
"40","10346576","Stradb","227154","STE20-related kinase adaptor beta",0.570199628947858,10.2106813234824,5.73780726119277,0.000152363902966447,0.000338994654780674,0.31236788304015
"41","10346607","Fzd7","14369","frizzled class receptor 7",-0.712762512549009,9.58990365750629,-5.30095673021049,0.000288247593090681,0.000571428333959065,-0.363489479469763
"42","10346651","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",-0.797181505145304,11.7719890089121,-7.71452051268164,1.16812803749103e-05,4.47584148989761e-05,3.050491739809
"43","10346668","Fam117b","72750","family with sequence similarity 117, member B",-0.459510545039421,10.4626742126488,-6.06254135195703,9.65078956406672e-05,0.000236493273962523,0.797680735935536
"44","10346838","Pard3b","72823","par-3 family cell polarity regulator beta",0.589899946462621,8.16974704026817,4.54116016044345,0.000931945733641579,0.00154009267282026,-1.60049787120333
"45","10346843","Nrp2","18187","neuropilin 2",-1.64957213671148,8.9095857952164,-5.900379926149,0.000121006349167472,0.000281108228486211,0.557147763946263
"46","10346970","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",-0.413086456920853,9.66614689658477,-5.17006871505728,0.000350763827047736,0.000674290311464871,-0.571105478318201
"47","10347117","Cps1","227231","carbamoyl-phosphate synthetase 1",1.78518226074527,8.3957144348,11.3533419946575,2.97097424190141e-07,2.9564106426764e-06,6.97470533938202
"48","10347277","Igfbp2","16008","insulin-like growth factor binding protein 2",0.775739075415215,8.82330223409098,5.0566242175542,0.000416640780408165,0.000778803668718761,-0.752937889270043
"49","10347282","Rufy4","435626","RUN and FYVE domain containing 4",-0.321796101514034,7.24322608299523,-3.97173747975379,0.00236572336529312,0.00351053978914111,-2.57355411105256
"50","10347310","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.446556241017245,9.64571031681233,4.71142611341045,0.000711382699659233,0.00122714724703284,-1.31676458682336
"51","10347335","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.0387835312647233,8.95652566197662,-0.28865613500526,0.778426855430881,0.792321759188071,-7.79824305853296
"52","10347364","Vil1","22349","villin 1",2.32586703227784,9.45956381262349,11.3992650006682,2.85534304272879e-07,2.90398115067106e-06,7.01703478342035
"53","10347417","Bcs1l","66821","BCS1-like (yeast)",0.498660322309942,9.91999061705045,4.92191109766453,0.000512339751468931,0.00092641154138568,-0.971106112437042
"54","10347481","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",1.3015759260012,11.0195839193507,9.66588006752761,1.41751288386392e-06,9.04890300076655e-06,5.30597825291198
"55","10347888","Ccl20","20297","chemokine (C-C motif) ligand 20",1.44823063170925,7.69129546801819,7.20215303702733,2.16984765127126e-05,7.18609987367774e-05,2.38878901846314
"56","10347948","Sp100","20684","nuclear antigen Sp100",1.77330456385514,7.16245108143947,3.84725808633152,0.00291587297489886,0.00421717165791157,-2.79052026234564
"57","10348000","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",1.29891715988402,8.77539803494471,15.5060743101567,1.31128700822544e-08,3.13904790884157e-07,10.2843687351852
"58","10348194","Efhd1","98363","EF hand domain containing 1",0.430902642478963,6.60621249707454,2.50373097289085,0.0300958102736125,0.0362105825364114,-5.15495690283845
"59","10348234","Neu2","23956","neuraminidase 2",1.33338783013302,7.76947463652306,10.2922966758362,7.74126899101287e-07,5.92563199538316e-06,5.95248051832567
"60","10348424","Sh3bp4","98402","SH3-domain binding protein 4",-1.05813591463573,9.53813949352231,-10.7208053866311,5.20785316102516e-07,4.43453939466488e-06,6.37582260351488
"61","10348432","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-0.585299887096138,10.9590795344873,-7.84892477415805,9.9786679374387e-06,3.98193422004898e-05,3.21891023292133
"62","10348471","Mlph","171531","melanophilin",0.480956116186016,8.59693921208988,4.58702546481244,0.000866211414473517,0.00144748861654695,-1.52371427676565
"63","10348493","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-0.510707102591201,10.0063377224588,-6.06084933445022,9.67341684795394e-05,0.000236774855846154,0.795189608141465
"64","10348537","Ramp1","51801","receptor (calcitonin) activity modifying protein 1",-0.954043742985573,7.25760975216765,-7.06267609041543,2.58196058639175e-05,8.22564342494548e-05,2.20309466751311
"65","10348547","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.753898249977569,9.13087093692317,-9.34874945920731,1.94928285203772e-06,1.15164266287444e-05,4.96536406427369
"66","10348580","Klhl30","70788","kelch-like 30",-1.02168443344098,7.18431360772096,-6.71010362506392,4.05003092549679e-05,0.000117183049868279,1.72267628824652
"67","10348590","Erfe","227358","erythroferrone",-0.896734004120415,8.20435990197425,-6.73449144073706,3.92390063290867e-05,0.000114464338891776,1.75642369819789
"68","10348653","Gpc1","14733","glypican 1",-0.313069395324119,9.53190841396143,-2.40638314828117,0.0356784873901014,0.0426243699399163,-5.3211508607177
"69","10348666","Dusp28","67446","dual specificity phosphatase 28",-0.594045822434726,8.72665001287274,-7.54629319433955,1.42676806250303e-05,5.17943341716943e-05,2.83671065347825
"70","10348702","Agxt","11611","alanine-glyoxylate aminotransferase",-0.69829365586771,7.77074140971968,-8.35841279653173,5.58897518494245e-06,2.58089618412947e-05,3.8387762739142
"71","10348739","Sned1","208777","sushi, nidogen and EGF-like domains 1",-0.863511124229026,8.05129342116618,-8.10943911403463,7.39391593756543e-06,3.16392271358723e-05,3.53947177960317
"72","10349081","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.567342811085027,9.31432142755747,-8.26144493819628,6.2278817424827e-06,2.78471364256385e-05,3.72301144955217
"73","10349174","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",0.369549274152607,7.92392205791523,2.19537875215683,0.0514519485365229,0.0603045355249084,-5.67428945306678
"74","10349295","Tfcp2l1","81879","transcription factor CP2-like 1",2.0511681126515,9.83972714454532,15.1268144778696,1.68597310485517e-08,3.75464675071268e-07,10.0195109015911
"75","10349319","Sctr","319229","secretin receptor",-0.441733213669091,7.2766066630245,-3.69301214325411,0.0037874219240058,0.00533921285120263,-3.06101621173465
"76","10349383","Slc35f5","74150","solute carrier family 35, member F5",0.597031550843528,11.2911050238231,8.14293938744983,7.1180091818998e-06,3.07437417856523e-05,3.58014070010823
"77","10349401","Gpr39","71111","G protein-coupled receptor 39",-0.338010606847998,10.6534033702595,-3.5558916963949,0.00478867917039867,0.00659678251622509,-3.3027312253698
"78","10349404","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",-1.16322392102891,9.7927559857637,-16.2791111425999,7.99185413594969e-09,2.34443119884073e-07,10.8050251339236
"79","10349431","Acmsd","266645","amino carboxymuconate semialdehyde decarboxylase",2.26598517308929,8.92280996526762,5.08108010945492,0.000401403050520802,0.00075476861111266,-0.71359213690123
"80","10349580","Pigr","18703","polymeric immunoglobulin receptor",2.28250353801495,8.77699157754862,9.45922203891005,1.74283727694196e-06,1.06053947008159e-05,5.08507184480123
"81","10349637","Fam72a","108900","family with sequence similarity 72, member A",0.470511396443882,6.68885241767,3.58380846796511,0.00456467825032054,0.00631735536416055,-3.25343917108417
"82","10349648","Ctse","13034","cathepsin E",-0.834040502773539,7.94801304290843,-7.43652291210527,1.6284805302474e-05,5.7825360951597e-05,2.69539974826818
"83","10349661","Rab7b","226421","RAB7B, member RAS oncogene family",1.23381004794207,7.74005966174151,3.8989338018584,0.00267286403963286,0.00390353525212569,-2.70029411626925
"84","10349694","Pm20d1","212933","peptidase M20 domain containing 1",1.00964681609645,10.142978556654,15.9787670107983,9.66167996289032e-09,2.66264932209211e-07,10.6057040672276
"85","10349711","Slc41a1","98396","solute carrier family 41, member 1",-0.393362323668493,9.5878894395476,-4.31424115687429,0.00134399131082338,0.00212683377063569,-1.9840576351085
"86","10349724","Rab29","226422","RAB29, member RAS oncogene family",0.511495761296743,9.58125779559347,6.11215975795129,9.0118230918012e-05,0.000223424534396146,0.870558922352346
"87","10349773","Klhdc8a","213417","kelch domain containing 8A",-0.348388327363992,7.31751913003936,-4.55213780634707,0.000915747828323988,0.00151480450741338,-1.58209673563463
"88","10349782","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.686784033351342,11.6405260731798,-4.31631412248603,0.00133946154059547,0.00212098824290858,-1.98052699810764
"89","10349793","Dstyk","213452","dual serine/threonine and tyrosine protein kinase",-0.489343043162307,9.38314121628091,-5.63096669115913,0.000177631517029544,0.000383771796051484,0.149511660874906
"90","10349872","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.540539198381346,8.56245263705505,-6.39567235168861,6.13163897470362e-05,0.000163487038994714,1.28055593066167
"91","10349932","Etnk2","214253","ethanolamine kinase 2",0.648291728855425,7.8688232000211,6.42984797645584,5.85773600961147e-05,0.000158380448848046,1.32924634194351
"92","10350046","Kdm5b","75605","lysine (K)-specific demethylase 5B",-0.484082876432611,11.3096506220841,-5.98307381431564,0.000107773722738461,0.000257752894862248,0.680258479910357
"93","10350136","Csrp1","13007","cysteine and glycine-rich protein 1",0.407510668372467,12.3840204926407,3.80207091040001,0.00314719324088061,0.00451952623018368,-2.86958782708435
"94","10350159","Lad1","16763","ladinin",-1.43801445020705,8.63579965309147,-7.98409785157858,8.53343711961049e-06,3.52951861304183e-05,3.38619770291709
"95","10350173","Tnnt2","21956","troponin T2, cardiac",-1.62630790092145,10.0577312802201,-5.16871966156,0.000351478677776067,0.00067540866706306,-0.57325753478406
"96","10350247","Kif21b","16565","kinesin family member 21B",-0.906626750096032,7.96187451995041,-8.27168962204882,6.1567888106069e-06,2.7642737771693e-05,3.73529024131931
"97","10350339","Mir181a-1","735252","microRNA 181a-1",-0.321549129471043,4.39812303389563,-2.63491826560945,0.0239101425724696,0.0291622142646679,-4.92843404644507
"98","10350341","Mir181b-1","723890","microRNA 181b-1",-1.326994013231,6.68735765675952,-4.65963046741986,0.000771963240242768,0.00131027205492711,-1.40269524637679
"99","10350392","Aspm","12316","abnormal spindle microtubule assembly",0.516163463700655,6.45251180449425,5.23333077474525,0.000318917869804601,0.000622742666124798,-0.470466119892178
"100","10350425","F13b","14060","coagulation factor XIII, beta subunit",1.8540826404018,8.15181504347522,5.72718471691434,0.000154695070382755,0.000343128270189022,0.296246755172522
"101","10350516","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-3.53906414033536,9.37067856039235,-17.362442564515,4.13750217997947e-09,1.58622618454287e-07,11.4946020781321
"102","10350594","Ivns1abp","117198","influenza virus NS1A binding protein",-0.725782840439836,11.656996209643,-7.50169620369329,1.5052661918838e-05,5.42173592889303e-05,2.77947394611646
"103","10350630","Fam129a","63913","family with sequence similarity 129, member A",0.545528862175605,7.48117783637501,3.11477403941962,0.0102952309717387,0.0133184545453922,-4.08438244101186
"104","10350689","Ncf2","17970","neutrophil cytosolic factor 2",-0.064410584067117,6.79631141768616,-0.480339664457329,0.640773167982812,0.660960127543246,-7.71886937561553
"105","10350733","Rgs16","19734","regulator of G-protein signaling 16",-0.526347628692239,8.53926073153986,-2.29316167683553,0.043447238171616,0.0513494955102355,-5.5119787309086
"106","10350742","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.544139504613296,6.91405073777522,3.62847356821345,0.0042285422593634,0.00589232618513708,-3.17465649162997
"107","10350749","Teddm1b","433365","transmembrane epididymal protein 1B",0.0178944798607441,7.61111581047911,0.104955386714637,0.918376419496207,0.923471434306172,-7.83758166317757
"108","10350766","Stx6","58244","syntaxin 6",-0.380421568414073,10.34658236146,-4.67649760996917,0.000751658129352877,0.00128245373972114,-1.3746749750977
"109","10350864","Sec16b","89867","SEC16 homolog B (S. cerevisiae)",-0.104257914313676,9.96633043027219,-0.7282415479902,0.482288526617939,0.506333113898643,-7.56082705008386
"110","10350977","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.429703022213239,8.78225243535197,6.5879814368845,4.75069690964952e-05,0.000133692456209665,1.55251408879856
"111","10351013","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.323086581716112,9.56958483261624,-2.55699386285713,0.0274140498143036,0.0331498186952758,-5.06330953388618
"112","10351015","Serpinc1","11905","serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1",1.02717692978321,10.8298112579813,5.11455789181135,0.000381496358986416,0.000723773466114414,-0.659862388574338
"113","10351035","Gas5","14455","growth arrest specific 5",-0.57785122072702,8.81879910973784,-2.20863757793955,0.0502889072615092,0.0590368272847928,-5.65242981874995
"114","10351099","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",1.12855617905485,6.0301602948943,4.3249435676651,0.00132077638246521,0.00209729040707476,-1.96583461733656
"115","10351179","Mettl18","69962","methyltransferase like 18",0.104871692368033,7.81469627424048,0.837517980490593,0.420836311558839,0.445689541143804,-7.47247832099017
"116","10351224","F5","14067","coagulation factor V",0.731456123143444,9.16004374889118,3.47621865561363,0.00549245353932569,0.00747297633031578,-3.44359671307833
"117","10351269","Ccdc181","74895","coiled-coil domain containing 181",0.519091933698019,8.09287997547668,4.98839973402668,0.000462485419990077,0.000850654589347045,-0.863125072965446
"118","10351293","Dpt","56429","dermatopontin",-1.33964190239208,6.13681640571236,-6.56132487711251,4.92032776004606e-05,0.000137579412574291,1.51511039159497
"119","10351347","Creg1","433375","cellular repressor of E1A-stimulated genes 1",1.04946504580787,12.0201187576216,8.55348021098498,4.50828635262293e-06,2.18108229166457e-05,4.06860425074325
"120","10351380","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",1.26101659640241,8.5096351871594,10.8426070087749,4.66427890967732e-07,4.08124404596766e-06,6.49349735769123
"121","10351414","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",0.636437445962017,11.2384734135924,10.8667999238846,4.56383363801508e-07,4.04426114124561e-06,6.5167340551284
"122","10351430","Rxrg","20183","retinoid X receptor gamma",0.506090870856299,7.7779178288937,3.62928802468346,0.00422265616327567,0.00588574018913046,-3.17322089606964
"123","10351491","Olfml2b","320078","olfactomedin-like 2B",1.67778963577718,10.172093854859,15.5416627963112,1.28109653211954e-08,3.1242597893955e-07,10.3088954447693
"124","10351546","Apoa2","11807","apolipoprotein A-II",1.03945148431137,12.1694210748868,12.3537019593107,1.28923238395918e-07,1.63248957503833e-06,7.86394634559525
"125","10351551","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",-0.594405238881718,7.53692438456076,-4.08893730829005,0.00194629263564245,0.00295201288878823,-2.37052397076983
"126","10351792","Slamf9","98365","SLAM family member 9",-0.37372656580283,9.71189136045339,-2.07524487967198,0.0632266030368185,0.073275864446644,-5.87000624547367
"127","10351801","Igsf9","93842","immunoglobulin superfamily, member 9",0.135523484639084,9.14785022105321,0.799062738090197,0.441840830422538,0.466765656618313,-7.50481803550311
"128","10351852","Crp","12944","C-reactive protein, pentraxin-related",3.35868410463573,9.76306665089063,11.3674848572869,2.93482983202258e-07,2.94352992045743e-06,6.98775762175826
"129","10351867","Aim2","383619","absent in melanoma 2",-0.650544579736827,7.33580491646822,-3.72829808892405,0.00356667043418567,0.00505469211211736,-2.99899198376492
"130","10351880","Ifi208","100033459","interferon activated gene 208",0.0617156822785017,4.99445980393054,0.585788916390278,0.570313941974752,0.592253582058905,-7.65905832192803
"131","10352000","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",1.15432480052655,9.27600303078695,9.43816284112017,1.7802844982848e-06,1.07591554470813e-05,5.06234004580489
"132","10352092","Zbtb18","30928","zinc finger and BTB domain containing 18",1.12731244383526,9.32653044790846,15.2274171997532,1.57635237950068e-08,3.58743871119548e-07,10.0903947137204
"133","10352097","1700016C15Rik","69428","RIKEN cDNA 1700016C15 gene",-0.616147057542202,6.38826620471536,-7.6182497053477,1.30927332933129e-05,4.83067307736321e-05,2.92856134291697
"134","10352119","Desi2","78825","desumoylating isopeptidase 2",0.244009499187483,10.5101506754651,3.54667616766523,0.00486508960989469,0.00669477488346408,-3.31901092578414
"135","10352143","Kif26b","269152","kinesin family member 26B",-1.48582768705018,7.83227086593261,-11.1672540724012,3.49446357375009e-07,3.31969781870394e-06,6.80161651535526
"136","10352194","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.630703408574741,10.8868046565117,-4.03302916837948,0.00213573780471592,0.00321628170888228,-2.46721663717539
"137","10352234","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-3.3148832887489,8.82320598953947,-17.5412989248771,3.72518430417958e-09,1.50317758268944e-07,11.6042572478872
"138","10352267","Lin9","72568","lin-9 homolog (C. elegans)",-0.596835662000499,8.28379883849792,-5.77846025281362,0.000143783203641793,0.000323161983384455,0.373920049923393
"139","10352320","Tmem63a","208795","transmembrane protein 63a",0.85478728316502,10.1109469704429,7.11981506544565,2.4037469241764e-05,7.79988212288697e-05,2.27946183072745
"140","10352439","Susd4","96935","sushi domain containing 4",1.48235126071298,9.03618531645474,4.5547357457043,0.000911958080403168,0.00151147452821468,-1.57774411612568
"141","10352448","Dusp10","63953","dual specificity phosphatase 10",1.22190069212528,11.8173024461695,7.62628439456147,1.2968165524657e-05,4.80775974735206e-05,2.93877931365751
"142","10352661","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-0.529215635174671,10.049776444244,-5.40830255561756,0.000245833533310375,0.000502863837787244,-0.19497034953783
"143","10352722","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",0.497802953640663,7.08648653841863,4.9282608111854,0.000507341377289781,0.000920542541918354,-0.960768524959766
"144","10352735","Ints7","77065","integrator complex subunit 7",-0.327193840014147,10.774237304786,-5.49804236029643,0.000215476179369459,0.000452999838566696,-0.0553097645040932
"145","10352756","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.385225841219285,11.6235442516854,-6.99194279851516,2.82252963993401e-05,8.80955591799822e-05,2.10798804036435
"146","10352767","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",0.222774509993009,7.53936358539535,2.54936890692988,0.0277830096232703,0.0335791316594658,-5.07645799722227
"147","10352794","Gm10516","100038712","predicted gene 10516",0.191874987419734,7.06844529560668,2.5128728116094,0.0296178447719516,0.0356524103931818,-5.13926067658957
"148","10352798","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",-1.74805211179659,7.92512712646231,-10.6646343372131,5.48140715773574e-07,4.62095370855629e-06,6.32116485267408
"149","10352815","Irf6","54139","interferon regulatory factor 6",1.6714366830222,10.3982548043904,9.40169321057935,1.84721486517081e-06,1.10419498713096e-05,5.02287616631744
"150","10352838","Lamb3","16780","laminin, beta 3",-2.40434224210933,10.029702471873,-18.8814953356513,1.74915399018963e-09,1.01128439982105e-07,12.391212681507
"151","10352954","Hmgb3","15354","high mobility group box 3",-0.342538804018837,10.7372394032405,-5.03382481422529,0.000431400124187967,0.000803146036536366,-0.789691071958147
"152","10352957","Rgs20","58175","regulator of G-protein signaling 20",-1.19163450067968,7.62582313268997,-7.15642939741563,2.29654439244406e-05,7.51849185215749e-05,2.32818225353302
"153","10353010","Mybl1","17864","myeloblastosis oncogene-like 1",1.40854965085445,9.13985897743999,4.49556321721571,0.00100252802301047,0.00164335585167253,-1.67708486865701
"154","10353036","Tcf24","100039596","transcription factor 24",0.690695598599032,7.97928120279026,2.93979605859728,0.0139918066877175,0.0176857830486093,-4.39401548508114
"155","10353117","Slco5a1","240726","solute carrier organic anion transporter family, member 5A1",-0.870622423558649,6.79307574874221,-7.29798419992477,1.92807853281806e-05,6.55391731684637e-05,2.51497273741253
"156","10353181","Lactb2","212442","lactamase, beta 2",0.608924877136461,11.2780556161215,8.17675982236726,6.85072113885019e-06,2.9920318226906e-05,3.62107225448396
"157","10353309","Jph1","57339","junctophilin 1",-0.0935339510284452,7.0537981044088,-0.687830273935491,0.506373950819661,0.529428883479559,-7.59068029613754
"158","10353420","Mcm3","17215","minichromosome maintenance complex component 3",0.302445180451478,8.35764009722315,4.19734924464556,0.00162731819617578,0.00251557716892844,-2.18390241624055
"159","10353438","Tram2","170829","translocating chain-associating membrane protein 2",-0.409905554358931,10.6146517035732,-4.27952011531876,0.00142230102143409,0.00223680746320979,-2.04326435216622
"160","10353549","Fam135a","68187","family with sequence similarity 135, member A",-0.439849092468767,10.7005457548052,-6.77250553415801,3.73564422580956e-05,0.000110351539266493,1.80887242147583
"161","10353689","Phf3","213109","PHD finger protein 3",0.63432086727944,11.9335594298499,10.2455277483149,8.09027046618053e-07,6.09712834027696e-06,5.90537007871414
"162","10353750","Bag2","213539","BCL2-associated athanogene 2",0.258342345859377,9.23461779591175,2.10487106820274,0.06010532019376,0.0698539970229677,-5.82215100630242
"163","10353754","Zfp451","98403","zinc finger protein 451",-0.884210399759185,9.40882632391767,-7.99821622548679,8.39607107429738e-06,3.48691167774625e-05,3.40355061173113
"164","10353775","Bend6","320705","BEN domain containing 6",-1.70040092529474,7.3349972246203,-8.38012368613628,5.45586867586959e-06,2.52863319909025e-05,3.86455663140633
