"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"84","10349694","Pm20d1","212933","peptidase M20 domain containing 1",0.252405127551098,10.142978556654,2.82460003148752,0.0171312931634968,0.225636119150924,-3.02594446544604
"85","10349711","Slc41a1","98396","solute carrier family 41, member 1",-0.175287346291604,9.5878894395476,-1.35939987361221,0.202315783848161,0.518184697682356,-5.16616062125422
"86","10349724","Rab29","226422","RAB29, member RAS oncogene family",0.25329924171279,9.58125779559347,2.14028471477965,0.0565660829325731,0.326889840077661,-4.09682287466356
"87","10349773","Klhdc8a","213417","kelch domain containing 8A",-0.0701688386882466,7.31751913003936,-0.648307575411476,0.530618203168681,0.77079819191418,-5.82973326849955
"88","10349782","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.189130210768646,11.6405260731798,-0.840502020878874,0.419234899545138,0.70027403889808,-5.68967838236321
"89","10349793","Dstyk","213452","dual serine/threonine and tyrosine protein kinase",-0.18831650664565,9.38314121628091,-1.53229692937987,0.154817031028735,0.465735881725448,-4.9527834939124
"90","10349872","Plekha6","240753","pleckstrin homology domain containing, family A member 6",0.0546129102582711,8.56245263705505,0.456919124520809,0.656976577198309,0.835292615902665,-5.93576990419382
"91","10349932","Etnk2","214253","ethanolamine kinase 2",0.324441507047328,7.8688232000211,2.27536794913112,0.0448085035565913,0.306033975271971,-3.89104629539489
"92","10350046","Kdm5b","75605","lysine (K)-specific demethylase 5B",-0.0808205305892411,11.3096506220841,-0.706335997006792,0.495255047374475,0.748041477805197,-5.79087684797691
"93","10350136","Csrp1","13007","cysteine and glycine-rich protein 1",-0.123126405329089,12.3840204926407,-0.812301831110658,0.434532788996598,0.712742022213526,-5.71223367400077
"94","10350159","Lad1","16763","ladinin",-0.439752334698378,8.63579965309147,-1.72645696314726,0.113331732829518,0.409093049694907,-4.69504402801444
"95","10350173","Tnnt2","21956","troponin T2, cardiac",-0.208632081523042,10.0577312802201,-0.468863363856463,0.64868917081164,0.832599277154545,-5.93017248973761
"96","10350247","Kif21b","16565","kinesin family member 21B",-0.192618868887569,7.96187451995041,-1.24265202435992,0.24085863231402,0.550115913138458,-5.30032629396037
"97","10350339","Mir181a-1","735252","microRNA 181a-1",-0.237329414465507,4.39812303389563,-1.37516996958777,0.197525442129968,0.514277541949772,-5.14739825842853
"98","10350341","Mir181b-1","723890","microRNA 181b-1",-0.552231046005007,6.68735765675952,-1.37116062588162,0.198734226362223,0.515068090653428,-5.15218228368076
"99","10350392","Aspm","12316","abnormal spindle microtubule assembly",0.180524874946496,6.45251180449425,1.29423452330613,0.223147672674607,0.537619966515475,-5.24209883401236
"100","10350425","F13b","14060","coagulation factor XIII, beta subunit",0.572746689378055,8.15181504347522,1.25100686384828,0.237915007716328,0.548066609718763,-5.29101124014654
"101","10350516","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-1.07314364116893,9.37067856039235,-3.72276178501302,0.00360040385132001,0.158887387351731,-1.60124783505949
"102","10350594","Ivns1abp","117198","influenza virus NS1A binding protein",-0.0275486357351102,11.656996209643,-0.20134362121553,0.844252251156702,0.934885484316008,-6.02168647950616
"103","10350630","Fam129a","63913","family with sequence similarity 129, member A",-0.348583986988685,7.48117783637501,-1.40734718498746,0.188046190587595,0.506673673333904,-5.1086641927573
"104","10350689","Ncf2","17970","neutrophil cytosolic factor 2",0.137362532842331,6.79631141768616,0.724343396896023,0.484580380427751,0.743648451971828,-5.7782055761659
"105","10350733","Rgs16","19734","regulator of G-protein signaling 16",-0.346408127080981,8.53926073153986,-1.06717361515876,0.309662714479591,0.614362109454233,-5.48501436039066
"106","10350742","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.0468079648592807,6.91405073777522,0.220708199624053,0.829525019354265,0.92829977358829,-6.01747953308374
"107","10350749","Teddm1b","433365","transmembrane epididymal protein 1B",0.196569261001428,7.61111581047911,0.8152414654882,0.432921012611585,0.711356331321709,-5.70991384727581
"108","10350766","Stx6","58244","syntaxin 6",-0.174718698904321,10.34658236146,-1.51872790971384,0.158161258038636,0.469081825404269,-4.97011499342172
"109","10350864","Sec16b","89867","SEC16 homolog B (S. cerevisiae)",0.333480204569563,9.96633043027219,1.64710574392741,0.128910751835178,0.431767073620165,-4.80248776885218
"110","10350977","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.0748963667829337,8.78225243535197,0.811950794977159,0.434725524519721,0.712742022213526,-5.71251020553953
"111","10351013","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.138644030478106,9.56958483261624,-0.775884259745337,0.454828482678603,0.727238358410179,-5.74036086631558
"112","10351015","Serpinc1","11905","serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1",0.511854492575688,10.8298112579813,1.80216422309161,0.100072830220336,0.390451425267881,-4.59006299843361
"113","10351035","Gas5","14455","growth arrest specific 5",-0.305056009523826,8.81879910973784,-0.824466490641845,0.427888820319296,0.708263458291073,-5.70258633618155
"114","10351099","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",-0.746743073126194,6.0301602948943,-2.0235477970367,0.0690431299333653,0.3447145654258,-4.27107368987152
"115","10351179","Mettl18","69962","methyltransferase like 18",0.15040027050992,7.81469627424048,0.849316346019202,0.41452865476185,0.695219075649831,-5.68249136478108
"116","10351224","F5","14067","coagulation factor V",0.399204762253124,9.16004374889118,1.34152732108874,0.207861657945316,0.523267302874047,-5.18724520690648
"117","10351269","Ccdc181","74895","coiled-coil domain containing 181",0.252782362374686,8.09287997547668,1.7177056235146,0.114962694502013,0.410003987770708,-4.70702763995698
"118","10351293","Dpt","56429","dermatopontin",-0.599038506368943,6.13681640571236,-2.0746391097004,0.0632919972590205,0.338441877631576,-4.19526217397433
"119","10351347","Creg1","433375","cellular repressor of E1A-stimulated genes 1",0.370023674201127,12.0201187576216,2.13250171978841,0.0573264941219937,0.326889840077661,-4.10855132408768
"120","10351380","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-0.38390356941402,8.5096351871594,-2.33410326887623,0.0404652335555716,0.301012451011119,-3.8004060125078
"121","10351414","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",0.257853090203545,11.2384734135924,3.1131732455281,0.0103241081210783,0.204667377790907,-2.56437504799629
"122","10351430","Rxrg","20183","retinoid X receptor gamma",0.488482612712895,7.7779178288937,2.4770059190373,0.0315369481836253,0.273809152905354,-3.57748631167023
"123","10351491","Olfml2b","320078","olfactomedin-like 2B",-0.00489415127012194,10.172093854859,-0.0320569622186864,0.97502395521621,0.9880684050963,-6.04207328423076
"124","10351546","Apoa2","11807","apolipoprotein A-II",0.513123951918383,12.1694210748868,4.31221280956139,0.0013484391558578,0.125530533017162,-0.708278557039569
"125","10351551","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",-0.248944911704728,7.53692438456076,-1.21092174937651,0.252306472886854,0.560865243057723,-5.33528594103385
"126","10351792","Slamf9","98365","SLAM family member 9",-0.103561419223979,9.71189136045339,-0.406629026231891,0.692392708893151,0.853784025961339,-5.95781185482987
"127","10351801","Igsf9","93842","immunoglobulin superfamily, member 9",-0.379872270089111,9.14785022105321,-1.58375833487336,0.142687766022886,0.447552788977842,-4.88620653654417
"128","10351852","Crp","12944","C-reactive protein, pentraxin-related",0.56195324979719,9.76306665089063,1.34487033691599,0.20681480261279,0.522701754611509,-5.18331598100378
"129","10351867","Aim2","383619","absent in melanoma 2",-0.0132803799829073,7.33580491646822,-0.0538181877075025,0.958083755526879,0.981286591180406,-6.04110725531702
"130","10351880","Ifi208","100033459","interferon activated gene 208",-0.0134417360087022,4.99445980393054,-0.0902165010754616,0.929802060815969,0.970528658892381,-6.03839810249985
"131","10352000","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",0.553634080211001,9.27600303078695,3.20086426580571,0.00885730920660856,0.200622316245011,-2.4243441648973
"132","10352092","Zbtb18","30928","zinc finger and BTB domain containing 18",0.125668609314886,9.32653044790846,1.20031091933305,0.256230441959393,0.56389510593148,-5.34682743291076
"133","10352097","1700016C15Rik","69428","RIKEN cDNA 1700016C15 gene",0.222788907490688,6.38826620471536,1.94782255600015,0.0784764865760264,0.358438479822361,-4.38202172479285
"134","10352119","Desi2","78825","desumoylating isopeptidase 2",0.163673639454675,10.5101506754651,1.68220354851815,0.121797904793646,0.420492766549491,-4.75530563019149
"135","10352143","Kif26b","269152","kinesin family member 26B",-0.121529080018608,7.83227086593261,-0.645867100512093,0.532137179161873,0.771472743036653,-5.83130062521484
"136","10352194","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.210429777967422,10.8868046565117,-0.951477195943672,0.362613606130614,0.654432450609127,-5.59454000658479
"137","10352234","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-0.514504587076306,8.82320598953947,-1.92516412679986,0.0815249181624697,0.363570212508978,-4.41486779012252
"138","10352267","Lin9","72568","lin-9 homolog (C. elegans)",-0.223523908889659,8.28379883849792,-1.53026396310949,0.155314127761827,0.466678033387374,-4.95538620000195
"139","10352320","Tmem63a","208795","transmembrane protein 63a",-0.164819504242427,10.1109469704429,-0.970742997343062,0.353367131282321,0.646947399443644,-5.57701617885948
"140","10352439","Susd4","96935","sushi domain containing 4",0.266250742371371,9.03618531645474,0.578479386361162,0.575059493897023,0.795642569320609,-5.87241381666922
"141","10352448","Dusp10","63953","dual specificity phosphatase 10",0.483664807314529,11.8173024461695,2.13455119909221,0.0571253183196928,0.326889840077661,-4.10546434932777
"142","10352661","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-0.141648381681811,10.049776444244,-1.02358740185654,0.328887236324904,0.627482227198829,-5.52747183276638
"143","10352722","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",0.213360009486085,7.08648653841863,1.49359977100607,0.164519989101909,0.476962813447716,-5.00195791631454
"144","10352735","Ints7","77065","integrator complex subunit 7",-0.105622708517929,10.774237304786,-1.2550044480691,0.236516889162345,0.547802068302641,-5.28653818991071
"145","10352756","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",0.0444210495793129,11.6235442516854,0.570106867372963,0.580521377226759,0.798050957513489,-5.87722719190654
"146","10352767","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",-0.304796475791576,7.53936358539535,-2.46639215843339,0.0321278853711173,0.275037922196628,-3.59414500974157
"147","10352794","Gm10516","100038712","predicted gene 10516",-0.117651949433351,7.06844529560668,-1.08952267431501,0.300140846554443,0.603970973934892,-5.46269903019377
"148","10352798","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",-0.509767673513247,7.92512712646231,-2.19911979384143,0.0511212067941995,0.316776708767476,-4.00769390359317
"149","10352815","Irf6","54139","interferon regulatory factor 6",0.702210037983116,10.3982548043904,2.79298228815875,0.0181105546358623,0.229777661942503,-3.07644348283743
"150","10352838","Lamb3","16780","laminin, beta 3",-0.0114907820080088,10.029702471873,-0.0638079345546592,0.950313895589489,0.980762476515627,-6.04049991578169
"151","10352954","Hmgb3","15354","high mobility group box 3",0.0054527489354097,10.7372394032405,0.0566615987148502,0.955871695069374,0.980864943312177,-6.0409448820922
"152","10352957","Rgs20","58175","regulator of G-protein signaling 20",-0.475114018308129,7.62582313268997,-2.017605109943,0.0697431415680972,0.346018047635849,-4.27984332642008
"153","10353010","Mybl1","17864","myeloblastosis oncogene-like 1",-0.201601777392707,9.13985897743999,-0.454978953756489,0.658327369457286,0.835670685341602,-5.93666605098059
"154","10353036","Tcf24","100039596","transcription factor 24",0.0897258620926005,7.97928120279026,0.270043144662213,0.792326774204042,0.909208527509568,-6.00503694662874
"155","10353117","Slco5a1","240726","solute carrier organic anion transporter family, member 5A1",0.131856049195176,6.79307574874221,0.781552454286169,0.451629783763413,0.725093689528416,-5.73605783104087
"156","10353181","Lactb2","212442","lactamase, beta 2",0.196690037282377,11.2780556161215,1.86760440227104,0.089769779349943,0.378076041660548,-4.49752826458374
"157","10353309","Jph1","57339","junctophilin 1",-0.470687228712298,7.0537981044088,-2.44753788872163,0.0332044894261057,0.280339972168159,-3.62370055449382
"158","10353420","Mcm3","17215","minichromosome maintenance complex component 3",-0.146958310968111,8.35764009722315,-1.44214056287589,0.178232006954912,0.496447549558824,-5.06611469725898
"159","10353438","Tram2","170829","translocating chain-associating membrane protein 2",-0.109930078966217,10.6146517035732,-0.811545382335391,0.434948185772471,0.712742022213526,-5.71282944235761
"160","10353549","Fam135a","68187","family with sequence similarity 135, member A",-0.123925917689993,10.7005457548052,-1.34925120352257,0.205449591431548,0.521589132823965,-5.17815671971898
"161","10353689","Phf3","213109","PHD finger protein 3",-0.0783468035626651,11.9335594298499,-0.89481162984865,0.390810058857452,0.676468758839237,-5.64437165990151
"162","10353750","Bag2","213539","BCL2-associated athanogene 2",-0.108518278741316,9.23461779591175,-0.625198314670876,0.545102348755639,0.778832856773141,-5.84435629148402
"163","10353754","Zfp451","98403","zinc finger protein 451",-0.248302163379064,9.40882632391767,-1.58819208663634,0.141682845093424,0.44649556682002,-4.88040919183009
"164","10353775","Bend6","320705","BEN domain containing 6",-0.366874370804912,7.3349972246203,-1.27850217723542,0.228432991184036,0.541474745567016,-5.26003786020194
"165","10353844","Neurl3","214854","neuralized E3 ubiquitin protein ligase 3",-0.328888767238403,8.21306601932672,-1.17022217927938,0.267621800185842,0.57622833861519,-5.3791412197256
"166","10353849","Kansl3","226976","KAT8 regulatory NSL complex subunit 3",-0.112208430562017,10.8429891735577,-1.03764809216519,0.322590501870894,0.62364473052305,-5.51393049409775
"167","10353899","Sema4c","20353","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C",-0.444565118257982,9.70066827848848,-2.64569421018489,0.0234618693076942,0.250006583896579,-3.31101547816617
"168","10353947","Tmem131","56030","transmembrane protein 131",-0.0323566385478422,11.4026551851511,-0.291505375158547,0.776306103996945,0.902583466561046,-5.99885428910698
